id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
34494235,2710828,1005,72.13156,,49,,,,,
34494256,2710833,1003,0.5625,,49,0.4375,0.6875,0.5625,,
34494002,2710833,1004,0.5725,8,1,0.27,0.71,0.6,,2024
34494257,2710833,1005,15.265,,49,,,,,
34678580,2727570,1003,17.4625,,49,16.26875,18.30625,17.45,,
34678503,2727570,1004,18.64,6,1,15.37,22.3,18.9,,2024
34678581,2727570,1005,-0.2508,,49,,,,,
34678592,2727573,1003,21.09375,,49,20.6125,21.8375,21.19375,,
34678517,2727573,1004,6.456,8,1,3.83,10.35,6.275,,2024
34678593,2727573,1005,0.18025,,49,,,,,
34678596,2727574,1003,21.975,,49,20.4125,23.04375,21.95,,
34678559,2727574,1004,5.708,8,1,1.83,10.95,5.775,,2024
34678597,2727574,1005,0.218,,49,,,,,
34678600,2727575,1003,22.8125,,49,21.24375,23.5875,22.90625,,
34678545,2727575,1004,5.475,8,1,3.62,8.06,5.47,,2024
34678601,2727575,1005,-0.5625,,49,,,,,
2219740,321358,1003,7.35,,49,6.2,8.05,7.79,,
2219786,321358,1004,17.1,11,1,11.9,19.1,18.2,,2015
2219787,321358,1005,14.9,,49,,,,,
2219829,321359,1003,3.35,,49,3.0,3.7,3.32,,
2219914,321359,1004,1.9,24,1,1.68,2.06,1.92,,2018
2219880,321359,1005,4.91,,49,,,,,
2220031,321360,1003,0.83,,49,0.75,0.94,0.81,,
2219986,321360,1004,0.63,6,1,0.46,0.82,0.64,,2016
2220032,321360,1005,5.51,,49,,,,,
2221316,321900,1003,2.57,,49,1.54,3.55,2.57,,
2221296,321900,1004,0.34,8,1,0.23,0.41,0.34,,2001
2221278,321900,1005,6.29,,49,,,,,
2222953,322228,1003,3.38,,49,3.06,4.02,3.38,,
2222962,322228,1004,0.95,24,1,0.72,1.19,0.94,,2018
2222980,322228,1005,5.19,,49,,,,,
2224695,322559,1003,3.43,,49,3.0,4.15,3.41,,
2224691,322559,1004,0.08,24,1,0.03,0.16,0.08,,2018
2224701,322559,1005,4.89,,49,,,,,
2226468,322892,1003,3.28,,49,2.93,3.51,3.25,,
2226423,322892,1004,3.2,24,1,2.59,3.41,3.21,,2018
2226445,322892,1005,4.67,,49,,,,,
2227751,323121,1003,11.7,,49,10.7,12.4,11.8,,
2227684,323121,1004,28.0,17,1,25.8,31.3,27.4,,2015
2227685,323121,1005,2.89,,49,,,,,
2229550,323505,1003,2.92,,49,2.25,3.81,3.06,,
2229570,323505,1004,1.49,5,1,1.43,1.56,1.49,,2015
2229571,323505,1005,4.42,,49,,,,,
2230974,324038,1003,1.44,,49,1.09,1.86,1.4,,
2230984,324038,1004,0.19,24,1,0.1,0.3,0.2,,2011
2230975,324038,1005,6.74,,49,,,,,
2232241,324317,1003,4.52,,49,3.1,5.52,4.25,,
2232166,324317,1004,14.4,11,1,12.6,15.8,14.8,,2012
2232167,324317,1005,36.3,,49,,,,,
2233036,324653,1003,0.48,,49,0.31,0.75,0.5,,
2233034,324653,1004,0.43,36,1,0.0,0.9,0.36,,2013
2233035,324653,1005,1.99,,49,,,,,
2235128,325036,1003,29.6,,49,11.0,35.4,34.1,,
2235087,325036,1004,28.0,12,1,22.3,35.2,28.5,,2013
2235088,325036,1005,12.4,,49,,,,,
2236428,325430,1003,0.91,,49,0.82,0.98,0.93,,
2236433,325430,1004,0.27,8,1,0.07,0.51,0.25,,2001
2236396,325430,1005,10.1,,49,,,,,
2236810,325524,1003,21.0,,49,20.1,22.8,20.8,,
2236790,325524,1004,56.1,6,1,53.5,58.3,56.1,,2015
2236791,325524,1005,17.1,,49,,,,,
2237619,325658,1003,18.2,,49,15.0,22.1,18.1,,
2237573,325658,1004,26.2,11,1,19.1,30.4,26.8,,2016
2237574,325658,1005,2.15,,49,,,,,
2238528,325871,1003,9.43,,49,7.31,12.3,9.22,,
2238519,325871,1004,3.59,16,1,2.3,5.4,3.3,,2010
2238520,325871,1005,49.2,,49,,,,,
2240131,326135,1003,27.0,,49,25.7,28.3,27.0,,
2240071,326135,1004,31.0,12,1,29.6,32.1,30.9,,2013
2240072,326135,1005,1.44,,49,,,,,
2241684,326698,1003,4.25,,49,3.94,4.87,4.19,,
2241719,326698,1004,3.38,15,1,2.67,4.11,3.25,,2003
2241720,326698,1005,5.3,,49,,,,,
2242227,326905,1003,3.3,,49,2.42,4.22,3.17,,
2242263,326905,1004,0.92,8,1,0.59,1.3,0.91,,2001
2242225,326905,1005,63.9,,49,,,,,
2242728,327046,1003,1.06,,49,0.8,1.32,1.01,,
2242664,327046,1004,0.44,8,1,0.11,1.09,0.3,,2001
2242730,327046,1005,14.0,,49,,,,,
2243089,327198,1003,0.82,,49,0.63,1.0,0.81,,
2243105,327198,1004,0.18,7,1,0.01,0.32,0.18,,2000
2243059,327198,1005,8.16,,49,,,,,
2243584,327357,1003,1.06,,49,0.82,1.26,1.1,,
2243547,327357,1004,0.28,8,1,0.01,0.7,0.2,,2000
2243545,327357,1005,9.18,,49,,,,,
2244375,327699,1003,0.64,,49,0.52,0.78,0.64,,
2244371,327699,1004,0.22,8,1,0.01,0.32,0.25,,2000
2244385,327699,1005,7.63,,49,,,,,
2244936,327923,1003,1.24,,49,1.02,1.47,1.25,,
2244901,327923,1004,0.26,8,1,0.16,0.34,0.27,,2001
2244896,327923,1005,3.24,,49,,,,,
2247800,328637,1003,23.3,,49,21.5,25.6,23.1,,
2247826,328637,1004,34.0,44,1,32.1,37.6,33.6,,2013
2247786,328637,1005,2.44,,49,,,,,
2251263,329370,1003,23.7,,49,20.9,25.6,24.0,,
2251277,329370,1004,20.4,38,1,17.8,21.8,20.4,,2013
2251278,329370,1005,4.44,,49,,,,,
2253784,330137,1003,10.3,,49,6.89,12.2,10.4,,
2253845,330137,1004,0.37,18,1,0.23,0.61,0.34,,2012
2253846,330137,1005,3.64,,49,,,,,
2254832,330458,1003,0.0,,49,0.0,0.0,0.0,,
2254841,330458,1004,99.1,6,1,98.6,99.4,99.1,,2014
2254870,330458,1005,0.84,,49,,,,,
2259079,331897,1003,23.9,,49,23.0,24.6,24.1,,
2259098,331897,1004,5.95,6,1,5.54,6.33,5.93,,2010
2259099,331897,1005,0.0,,49,,,,,
2259565,331960,1003,32.1,,49,31.3,32.9,32.1,,
2259524,331960,1004,3.24,6,1,2.17,3.99,3.26,,2012
2259525,331960,1005,0.0,,49,,,,,
2261732,332397,1003,16.7,,49,15.1,18.1,16.8,,
2261741,332397,1004,3.73,11,1,3.02,4.66,3.62,,2015
2261742,332397,1005,0.27,,49,,,,,
2263121,332791,1003,1.15,,49,0.99,1.26,1.17,,
2263039,332791,1004,12.9,13,1,11.1,14.8,12.6,,2015
2263141,332791,1005,4.96,,49,,,,,
2268170,334194,1003,19.0,,49,16.0,21.0,18.9,,
2268126,334194,1004,0.94,42,1,0.6,1.27,0.9,,2011
2268179,334194,1005,0.08,,49,,,,,
2268373,334247,1003,0.0,,49,0.0,0.0,0.0,,
2268382,334247,1004,0.32,8,1,0.11,0.55,0.32,,2006
2268391,334247,1005,99.6,,49,,,,,
2273153,335240,1003,12.3,,49,11.3,13.6,12.1,,
2273114,335240,1004,3.55,10,1,3.15,4.0,3.54,,2012
2273115,335240,1005,43.1,,49,,,,,
8515054,746771,1003,0.91,,49,0.67,1.07,0.93,,
8515073,746771,1004,0.15,8,1,0.05,0.31,0.13,,2001
8515094,746771,1005,11.8,,49,,,,,
8515260,746773,1003,0.38,,49,0.22,0.54,0.38,,
8515293,746773,1004,0.16,6,1,0.07,0.3,0.14,,2000
8515294,746773,1005,15.1,,49,,,,,
8525378,747693,1003,1.11,,49,0.81,1.61,1.06,,
8525366,747693,1004,0.55,46,1,0.0,1.54,0.3,,2017
8525379,747693,1005,26.8,,49,,,,,
8526265,747997,1003,10.7,,49,9.5,12.3,10.6,,
8526268,747997,1004,0.0,24,1,0.0,0.0,0.0,,2019
8526272,747997,1005,2.36,,49,,,,,
8530288,748967,1003,12.4,,49,11.6,13.2,12.4,,
8530310,748967,1004,9.96,24,1,8.31,11.7,9.87,,2019
8530321,748967,1005,0.96,,49,,,,,
9636105,789890,1003,10.9,,49,8.7,11.8,11.3,,
9636109,789890,1004,1.48,6,1,1.2,1.8,1.5,,2020
9636110,789890,1005,77.3,,49,,,,,
9638710,790646,1003,0.83,6,1,0.7,0.93,0.86,,2019
9638712,790646,1004,0.05,6,1,0.0,0.2,0.0,,2019
9638715,790646,1005,8.61,,4,,,,,
9639423,790991,1003,0.74,,49,0.69,0.81,0.75,,
9639429,790991,1004,0.29,12,1,0.0,0.72,0.14,,2019
9639407,790991,1005,23.0,,49,,,,,
34678603,746775,1003,0,,1,,,,"0 g/100 g per USDA FDC 746775 (table salt, sodium chloride)",
34678604,746775,1004,0,,1,,,,"0 g/100 g per USDA FDC 746775 (table salt, sodium chloride)",
34678605,746775,1005,0,,1,,,,"0 g/100 g per USDA FDC 746775 (table salt, sodium chloride)",
